title,artist,date,category,medium,id,url,image
Sem título,Hudinilson Jr.,;,Impressão fotomecânica,fotocópia sobre papel,23108,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23108,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/59725_ca_object_representations_media_2661_large.jpg
Sem título,Hudinilson Jr.,;,Impressão fotomecânica,fotocópia sobre papel,23107,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23107,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/25480_ca_object_representations_media_2658_large.jpg
Sem título,Hudinilson Jr.,;,Impressão fotomecânica,fotocópia sobre papel,23106,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23106,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/73535_ca_object_representations_media_2647_large.jpg
Sem título,Hudinilson Jr.,;,Impressão fotomecânica,fotocópia sobre papel,23105,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23105,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/34_ca_object_representations_media_2636_large.jpg
Rufo,Caio Reisewitz,2003;,Fotografia digital,impressão em cores sobre papel montado em metacrilato,23104,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23104,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/13811_ca_object_representations_media_758_large.jpg
Espelho Meu,Marina Saleme,2002;,Pintura,"óleo, esmalte sintético, bastão oleoso e lápis dermatográfico sobre tela",23103,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23103,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/8/54314_ca_object_representations_media_6848_large.jpg
Garotas (As Descabeladas),Marina Saleme,2010 – 2013;,Painel | Pintura,óleo sobre tela,23102,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23102,
Sem título,Laurita Salles,1995;,Objeto,latão gravado,23101,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23101,
Sem título,Laurita Salles,1995;,Objeto,latão gravado,23100,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23100,
"Documents [Conjunto de objetos cortantes dos sécs. XVIII, XIX, XX e XXI recolhidos em vendas de garagem, feiras de quinquilharias e de antiguidades e mercados de pulga de diversos bairros periféricos e centrais de Paris]",Thiago Honório,2012;,Instalação,"objetos cortantes, cabo de aço, pranchas e cavaletes de madeira e impressão sobre folheto-mostruário sanfonado contendo ilustrações esquemáticas dos objetos associadas aos seus locais de compra (disponível ao público)",23099,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23099,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1/94953_ca_object_representations_media_7108_large.jpg
Hylocereus Undatus,Alberto Simon,2008;,Fotografia digital,impressão sobre papel montado em metacrilato,23098,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23098,
Cabeças Cortadas,Marcus André,1987;,Gravura,monotipia e xilografia em cores sobre papel,23097,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23097,
Sem título (Grupo Modigliani),Bartolomeo Gelpi,2010 – 2012;,Pintura,óleo sobre tela,23096,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23096,
Modigliani,Bartolomeo Gelpi,2012;,Pintura,óleo sobre tela,23095,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23095,
Gonper Museum Project (Bienal de Cuenca 2004 #02),Fabiano Gonper,2003;,Impresso | Projeto de Instalação,impressão sobre papel,23094,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23094,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/88625_ca_object_representations_media_757_large.jpg
Gonper Museum Project (Bienal de Cuenca 2004 #01),Fabiano Gonper,2003;,Impresso | Projeto de Instalação,impressão sobre papel,23093,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23093,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/17673_ca_object_representations_media_756_large.jpg
Pintura Variável #10,Fabiano Gonper,2005;,Painel | Relevo,"espelho, vidro antirreflexo, texto adesivado e moldura",23092,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23092,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/26927_ca_object_representations_media_755_large.jpg
Escultura Plana #01,Fabiano Gonper,2009;,Escultura,mármore,23091,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23091,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/25221_ca_object_representations_media_754_large.jpg
Sem título,Nazareno Rodrigues,2012;,Desenho,nanquim sobre papel,23090,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23090,
Sem título,Nazareno Rodrigues,2012;,Desenho,nanquim sobre papel,23089,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23089,
Sem título,Nazareno Rodrigues,2012;,Desenho,nanquim sobre papel,23088,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23088,
Sem título,Nazareno Rodrigues,2012;,Desenho,nanquim sobre papel,23087,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23087,
Sem título,Nazareno Rodrigues,2012;,Desenho,nanquim sobre papel,23086,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23086,
Aí onde não se está,Nazareno Rodrigues,2012;,Objeto,"vidro, cortiça, algodão, tecido e madeira",23085,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23085,
Brasília,Fernando Lindote,2013;,Pintura,óleo sobre tela,23084,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23084,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/97353_ca_object_representations_media_753_large.jpg
Genius Loci III,Geórgia Kyriakakis,2012;,Fotografia digital,impressão sobre papel colado sobre PVC,23083,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23083,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/21770_ca_object_representations_media_752_large.jpg
Genius Loci II,Geórgia Kyriakakis,2012;,Fotografia digital,impressão sobre papel colado sobre PVC,23082,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23082,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/52728_ca_object_representations_media_751_large.jpg
Graphos V,Geórgia Kyriakakis,2002;,Relevo | Objeto,mármore e gesso,23081,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23081,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/75700_ca_object_representations_media_750_large.jpg
Graphos III,Geórgia Kyriakakis,2002;,Relevo | Objeto,mármore e gesso,23080,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23080,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/39676_ca_object_representations_media_749_large.jpg
Graphos II,Geórgia Kyriakakis,2002;,Relevo | Objeto,mármore e gesso,23079,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23079,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/80103_ca_object_representations_media_748_large.jpg
Sem título,Marcus André,2011;,Pintura,têmpera e encáustica sobre tela,23078,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23078,
Cavurba,Daniel Acosta,2010;,Objeto | Instalação,"compensado de madeira, policarbonato, alumínio e lâmpada fluorescente",23077,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23077,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/65043_ca_object_representations_media_747_large.jpg
Estruturas Dissipativas/Balanço,Rommulo Vieira Conceição,2012;,Instalação,"madeira pintada, metal pintado, azulejo e vidro",23076,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23076,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/8/58879_ca_object_representations_media_8809_large.jpg
Mulher do Mangue atrás da Cortina,Lasar Segall,1929;,Gravura,xilografia sobre papel,23073,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23073,
Figuras na Praia,Lasar Segall,1929;,Gravura,xilografia sobre papel,23072,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23072,
Ondas,Lasar Segall,1929;,Gravura,xilografia sobre papel,23071,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23071,
Casal do Mangue com Persiana II,Lasar Segall,1929;,Gravura,xilografia sobre papel,23070,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23070,
Mulher do Mangue com Espelho,Lasar Segall,1926;,Gravura,xilografia sobre papel,23069,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23069,
Mãe e Filho,Lasar Segall,1921;,Gravura,xilografia sobre papel,23068,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23068,
Jovem orando,Lasar Segall,1920;,Gravura,xilografia sobre papel,23067,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23067,
Oração Lunar,Lasar Segall,1917;,Gravura,xilografia sobre papel,23066,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23066,
Agavaceae Manfreda,Caetano de Almeida,2009;,Desenho,fuligem sobre papel,23065,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23065,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/80750_ca_object_representations_media_746_large.jpg
Avesso,Edith Derdyk,2012;,Livro de Artista | Livro-objeto,impressão sobre papel,23064,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23064,
Cópia : Dia Um,Edith Derdyk,2010;,Livro de Artista,serigrafia sobre papel bíblia,23063,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23063,
Desenhos,Edith Derdyk,2007;,Livro de Artista,offset sobre papel e carimbo sobre cartão amarrados com linha de algodão,23062,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23062,
Tábula,Edith Derdyk,2013;,,impressão com pigmento natural sobre papel,23061,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23061,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/79055_ca_object_representations_media_8438_large.jpg
Amaro,Rochelle Costi,2006;,Fotografia digital | Objeto,impressão sobre película de acetato montada em caixa de aglomerado de madeira com lâmpada fluorescente,23060,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23060,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/9/55122_ca_object_representations_media_6950_large.jpg
Série,Edu Marin,2010;,Fotografia digital,impressão a laser sobre lona vinílica,23059,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23059,
Série,Edu Marin,2010;,Fotografia digital,impressão a laser sobre lona vinílica,23058,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23058,
Série,Edu Marin,2010;,Fotografia digital,impressão a laser sobre lona vinílica,23057,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23057,
Tamanduá caindo,Carlos Zilio,2009;,Pintura,óleo e bastão oleoso sobre tela,23056,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23056,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/56111_ca_object_representations_media_2635_large.jpg
Sem título,Carlos Zilio,2002;,Pintura,óleo sobre tela,23055,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23055,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/8887_ca_object_representations_media_2634_large.jpg
Quatro Pedaços,Carlos Zilio,2003;,Pintura,óleo e bastão oleoso sobre tela,23054,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23054,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/1078_ca_object_representations_media_745_large.jpg
Pontalete nº 10,Sérgio Sister,2008;,Pintura | Relevo,"óleo sobre tela colada em tubo de alumínio, alumínio, madeira e mármore",23053,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23053,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/50492_ca_object_representations_media_744_large.jpg
Terceiro Plano,Sérgio Sister,2013;,Pintura | Relevo,óleo sobre madeira,23052,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23052,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/14397_ca_object_representations_media_743_large.jpg
Sem título,Sérgio Sister,2002;,Pintura,óleo sobre tela,23051,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23051,
Sem título,Paulo Whitaker,2008;,Pintura,óleo sobre tela,23050,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23050,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/99284_ca_object_representations_media_742_large.jpg
4,Mônica Nador,2011;,Pintura,acrílica sobre tela,23049,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23049,
Sem título,Lothar Charoux,1945;,Pintura,óleo sobre aglomerado de madeira,23048,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23048,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/3760_ca_object_representations_media_741_large.jpg
Noite em Bagdá ou Festa de São João,Deborah Paiva,2003;,Pintura,óleo sobre tela sobre madeira,23047,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23047,
Amigos,Deborah Paiva,2012;,Pintura,óleo sobre tela,23046,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23046,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/11345_ca_object_representations_media_740_large.jpg
Tempi Andatti,Paulo Pasta,2012;,Pintura,óleo e cera sobre tela,23045,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23045,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/96926_ca_object_representations_media_739_large.jpg
Sem título,Aldir Mendes de Souza,1972;,Objeto,acrílico e serigrafia sobre alumininio,23044,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23044,
Palácio do Planalto Brasília II,Candida Höfer,2005;,Fotografia digital,impressão sobre papel,23043,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23043,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/23347_ca_object_representations_media_738_large.jpg
Maré [vers. 1.3],Marcelo Moscheta,2009;,Fotografia | Instalação,"projetor de slides, diapositivo em cores 35 mm, madeira, motor elétrico, redutor de potência, circuito e cabos elétricos, alto-falante e áudio mono",23042,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23042,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/5/98830_ca_object_representations_media_7566_large.jpg
Do Mar Purpúreo (Sempre),Dione Veiga Vieira,2012;,Instalação | Fotografia digital,"impressão pb sobre papel sobre madeira, tela de nylon em caixa de madeira e vidro e passaguá",23041,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23041,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/57225_ca_object_representations_media_737_large.jpg
Sobre distâncias e incômodos e alguma tristeza,Alberto Bitar,2009;,Vídeo,"vídeo digital, som, cor, 6'03",23040,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23040,
Sem título,Alberto Bitar,2012;,Fotografia digital,impressão em cores sobre papel montado em metacrilato,23039,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23039,
Sem título,Alberto Bitar,2012;,Fotografia digital,impressão em cores sobre papel montado em metacrilato,23038,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23038,
Sem título,Alberto Bitar,2012;,Fotografia digital,impressão em cores sobre papel montado em metacrilato,23037,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23037,
Sem título,Alberto Bitar,2012;,Fotografia digital,impressão em cores sobre papel montado em metacrilato,23036,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23036,
Sem título,Alberto Bitar,2012;,Fotografia digital,impressão em cores sobre papel montado em metacrilato,23035,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23035,
Espelho 5,Ding Musa,2010;,Fotografia digital,impressão em cores sobre papel de algodão,23034,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23034,
